full_name,a,year
"       (2005 GX186)",44.24809533464413,2005
"       (2005 GY186)",43.07570140130565,2005
"       (2005 GZ186)",43.83005257080679,2005
"       (2005 GA187)",39.64990810327794,2005
"       (2005 GC187)",44.46978913703347,2005
"       (2005 GD187)",43.22114495831022,2005
"       (2005 GF187)",39.781764076712,2005
"       (2005 GX206)",70.45076904782752,2005
"       (2005 GY206)",39.71227081159254,2005
"       (2005 GZ206)",44.74804950508436,2005
"       (2005 GV210)",39.45864994951634,2005
"       (2005 GW210)",39.67838253602601,2005
"       (2005 GH228)",36.84071998034585,2005
"       (2005 JZ174)",42.92978420891702,2005
"       (2005 JA175)",42.72084751036968,2005
"       (2005 JH177)",44.89527548039865,2005
"       (2005 JO179)",43.63456499681601,2005
"       (2005 JP179)",43.25161872534511,2005
"       (2005 JQ179)",42.63411637045947,2005
"       (2005 JR179)",47.24114226789651,2005
"       (2005 JY185)",44.37622725728325,2005
"       (2005 JZ185)",43.27582877689219,2005
"       (2005 JA186)",45.75861560776893,2005
"       (2005 JB186)",41.74570154752087,2005
"       (2005 JJ186)",44.90892211181116,2005
"       (2005 JK186)",47.58937358358357,2005
"       (2005 LA54)",44.61049926906954,2005
"       (2005 LB54)",43.96807245836534,2005
"       (2005 LC54)",68.05019782925616,2005
"       (2005 NU125)",81.10152572017238,2005
"       (2005 NV125)",43.84951037719681,2005
"       (2005 OE)",62.67084017333126,2005
"       (2005 PK21)",44.33244931490349,2005
"       (2005 PL21)",46.53485824428758,2005
"       (2005 PM21)",43.68073764488059,2005
"       (2005 PN21)",45.7414183061282,2005
"       (2005 PO21)",43.29392321697744,2005
"       (2005 PP21)",45.50528773481666,2005
"       (2005 PS21)",44.32305467210031,2005
"       (2005 PT21)",74.70793331907137,2005
"       (2005 PD23)",44.07415821649261,2005
"       (2005 PE23)",43.80231668123404,2005
"       (2005 PF23)",44.9023043301014,2005
"       (2005 PG23)",45.85090526888359,2005
"       (2005 PH23)",44.07146447275795,2005
"       (2005 RP43)",93.20822895585013,2005
"       (2005 RQ43)",41.19139128662957,2005
"       (2005 RH52)",151.9988438196378,2005
"       (2005 SD278)",55.15235843582231,2005
"       (2005 SE278)",42.10844139652843,2005
"       (2005 SF278)",43.49819103557753,2005
"       (2005 TN74)",42.17798417737302,2005
"       (2005 TV189)",39.33453231005483,2005
"       (2005 VX3)",1103.62759853963,2005
"       (2005 VZ122)",41.12489431696192,2005
"       (2005 VA123)",39.3599520343173,2005
"       (2005 XN113)",55.11785459983257,2005
"       (2005 YL292)",44.69426388011286,2005
"       (2005 YM292)",45.97316896082813,2005
"       (2006 AK98)",44.06750837871819,2006
"       (2006 AL98)",43.30460394984944,2006
"       (2006 AM98)",43.65073624402005,2006
"       (2006 AN98)",44.13311675807398,2006
"       (2006 AO98)",38.09961782701443,2006
"       (2006 AO101)",52.92371508106535,2006
"       (2006 BR284)",43.9047127155307,2006
"       (2006 BS284)",60.05487279104572,2006
"       (2006 CH69)",45.89206164686742,2006
"       (2006 EX52)",42.77397786860008,2006
"       (2006 HN122)",46.06082371545065,2006
"       (2006 HO122)",66.79268495867832,2006
"       (2006 HP122)",46.65403243807202,2006
"       (2006 HQ122)",92.8691199548423,2006
"       (2006 HR122)",62.82054795480342,2006
"       (2006 HS122)",45.00871607581297,2006
"       (2006 HT122)",38.77063308138953,2006
"       (2006 HU122)",43.2043060547642,2006
"       (2006 HV122)",82.44860418001129,2006
"       (2006 HW122)",45.79342831841603,2006
"       (2006 HX122)",70.01995722204192,2006
"       (2006 HY122)",44.16185801972205,2006
"       (2006 HZ122)",46.16120676307127,2006
"       (2006 HA123)",43.056769283912,2006
"       (2006 HB123)",44.42113099646286,2006
"       (2006 HC123)",44.09965455552697,2006
"       (2006 HD123)",41.70920993567545,2006
"       (2006 HE123)",44.36503604999015,2006
"       (2006 HF123)",36.56004617132552,2006
"       (2006 HG123)",39.51356578928187,2006
"       (2006 JU58)",46.56289886300735,2006
"       (2006 JV58)",45.2854931021169,2006
"       (2006 JW81)",44.93605512506139,2006
"       (2006 LM1)",37.18421048786098,2006
"       (2006 OC22)",45.28765886715307,2006
"       (2006 QP180)",37.94311505693545,2006
"       (2006 QQ180)",42.04356957615416,2006
"       (2006 QR180)",40.468526025546,2006
"       (2006 QS180)",45.92188904567288,2006
"       (2006 QT180)",37.61274762370144,2006
"       (2006 QU180)",43.25608285024607,2006
"       (2006 QV180)",44.7878014980524,2006
"       (2006 QW180)",38.11755294535403,2006
"       (2006 QX180)",44.56456158951561,2006
"       (2006 QY180)",42.55717888237259,2006
"       (2006 QZ180)",45.21807514320317,2006
"       (2006 QA181)",44.60379602363368,2006
"       (2006 QB181)",43.69040026978146,2006
"       (2006 QC181)",43.85464034066705,2006
"       (2006 QD181)",38.67350686306936,2006
"       (2006 QE181)",44.36926842091526,2006
"       (2006 QF181)",44.62039794173589,2006
"       (2006 QG181)",57.01819610088226,2006
"       (2006 QH181)",66.91994169268827,2006
"       (2006 QJ181)",62.36551836991271,2006
"       (2006 QK181)",42.93540998434172,2006
"       (2006 QL181)",43.13946533339391,2006
"       (2006 QM181)",45.58901900443936,2006
"       (2006 QN181)",44.65525473019235,2006
"       (2006 QO181)",43.8540449130908,2006
"       (2006 QP181)",38.48849108174026,2006
"       (2006 QQ181)",45.02306101715475,2006
"       (2006 QR181)",46.39335377677935,2006
"       (2006 QS181)",56.25812952765077,2006
"       (2006 SF369)",62.2019427172436,2006
"       (2006 SL371)",47.89312747571228,2006
"       (2006 SE415)",42.4937568333829,2006
"       (2006 SF415)",43.05015423041735,2006
"       (2006 SG415)",47.76719071280328,2006
"       (2006 SH415)",49.51519330596241,2006
"       (2006 TK121)",38.34765637529058,2006
"       (2006 TM130)",43.56950368636132,2006
"       (2006 TO130)",36.24691546361113,2006
"       (2006 TP130)",39.07241966727595,2006
"       (2006 UX184)",37.70047462696033,2006
"       (2006 UY184)",44.29194844865788,2006
"       (2006 UZ184)",39.09128883328417,2006
"       (2006 UK321)",44.14548690702742,2006
"       (2006 UL321)",260.7641997,2006
"       (2006 UM321)",44.78165059873383,2006
"       (2006 UN321)",44.10072064322927,2006
"       (2006 UO321)",43.46623582406093,2006
"       (2006 UP321)",39.66997082972138,2006
"       (2006 UQ321)",43.41349344006726,2006
"       (2006 UR321)",39.3135440095547,2006
"       (2006 US321)",45.02234142653968,2006
"       (2006 UT321)",38.67218237061829,2006
"       (2006 WS195)",39.23916245912064,2006
"       (2006 WF206)",43.6111785645591,2006
"       (2006 WG206)",50.49205002546464,2006
"       (2007 BO81)",44.0407483,2007
"       (2007 CJ66)",43.82853404401287,2007
"       (2007 CK66)",45.26529693138342,2007
"       (2007 CQ79)",45.60576581312032,2007
"       (2007 CR79)",47.37979440310131,2007
"       (2007 CS79)",44.32630378269457,2007
"       (2007 CT79)",43.25454430514964,2007
"       (2007 CU79)",43.20148185457768,2007
"       (2007 CV79)",45.35998311389107,2007
"       (2007 CW79)",42.98247671470855,2007
"       (2007 CX79)",44.61289058538348,2007
"       (2007 DA61)",495.1665878749474,2007
"       (2007 DS101)",44.18254104734198,2007
"       (2007 FM51)",45.80459798097727,2007
"       (2007 FN51)",88.41032931514394,2007
"       (2007 FO51)",50.82604822027044,2007
"       (2007 FP51)",45.03622449101817,2007
"       (2007 HV90)",43.85741051242839,2007
"       (2007 JF45)",39.60291108205816,2007
"       (2007 LE38)",54.48016721639015,2007
"       (2007 LF38)",88.91691296596268,2007
"       (2007 LG38)",56.11150801333821,2007
"       (2007 LH38)",137.9228431982195,2007
"       (2007 LJ38)",73.40230313700367,2007
"       (2007 NC7)",34.15965877833953,2007
"       (2007 PS45)",47.38961062295223,2007
"       (2007 RT15)",39.19900191443185,2007
"       (2007 RL314)",40.2943981888571,2007
"       (2007 RM314)",70.74807751815578,2007
"       (2007 RN314)",44.6325702831475,2007
"       (2007 RO314)",45.14113915452734,2007
"       (2007 RP314)",44.71490181323158,2007
"       (2007 RW326)",45.78094137236151,2007
"       (2007 RX326)",45.96894268230129,2007
"       (2007 RY326)",38.72472726520407,2007
"       (2007 RZ326)",52.37683439742852,2007
"       (2007 TZ417)",41.34764675030118,2007
"       (2007 TA418)",71.77462678611522,2007
"       (2007 TB418)",55.29844185715563,2007
"       (2007 TC418)",43.10925853605722,2007
"       (2007 TD418)",47.98400500162142,2007
"       (2007 TG422)",471.6963564995143,2007
"       (2007 TU431)",127.5360765434852,2007
"       (2007 TV431)",39.40010001742071,2007
"       (2007 TW431)",46.00405920311882,2007
"       (2007 TX431)",47.74044926167372,2007
"       (2007 TC434)",44.86151414651369,2007
"       (2007 TQ436)",39.75509946329866,2007
"       (2007 TR436)",62.9938744,2007
"       (2007 VJ302)",42.95162940087922,2007
"       (2007 VK302)",43.53188685299315,2007
"       (2007 VJ305)",188.0233975958751,2007
"       (2007 VK305)",56.8406860433632,2007
"       (2008 AP118)",44.09848432665621,2008
"       (2008 AQ118)",41.61725133838954,2008
"       (2008 AU138)",32.42940339433064,2008
"       (2008 BN18)",30.42216063811039,2008
"       (2008 CT190)",53.13324016896325,2008
"       (2008 JO41)",88.53046381469346,2008
"       (2008 KV42)",41.43809996789453,2008
"       (2008 LD18)",40.26916628275189,2008
"       (2008 QB43)",41.5944182535647,2008
"       (2008 SO266)",39.22849163889259,2008
"       (2008 SP266)",40.8140662992833,2008
"       (2008 ST291)",98.90811239940581,2008
"       (2008 UA332)",44.83358067338606,2008
"       (2008 UB332)",39.50239061077831,2008
"       (2009 DD47)",47.97505698977776,2009
"       (2009 DJ143)",66.85265806564952,2009
"       (2009 DK143)",43.54596571511379,2009
"       (2009 DL143)",43.81933776036158,2009
"       (2009 DM143)",55.05644434596851,2009
"       (2009 DN143)",39.704147106543,2009
"       (2009 DO143)",44.12735620802513,2009
"       (2009 DP143)",43.65085826618358,2009
"       (2009 DQ143)",44.31515564618577,2009
"       (2009 DR143)",47.23963701184853,2009
"       (2009 DS143)",49.69980427112053,2009
"       (2009 DT143)",38.59565131717575,2009
"       (2009 JT18)",44.00204788024062,2009
"       (2009 JU18)",56.41721890057218,2009
"       (2009 JV18)",44.97754782216081,2009
"       (2009 JW18)",46.05452300784663,2009
"       (2009 JX18)",37.5779078431163,2009
"       (2009 JY18)",54.32469719172865,2009
"       (2009 JZ18)",39.64075715751976,2009
"       (2009 JA19)",47.66553273901139,2009
"       (2009 JB19)",46.52716498157699,2009
"       (2009 JC19)",50.763687332394,2009
"       (2009 JD19)",39.68756554831778,2009
"       (2009 JE19)",43.48888321466803,2009
"       (2009 JF19)",43.9808335448898,2009
"       (2009 KJ30)",46.54732195628117,2009
"       (2009 KK30)",60.49131665746189,2009
"       (2009 KL30)",45.84538100629424,2009
"       (2009 KM30)",41.72363151229082,2009
"       (2009 KN30)",70.51007508597131,2009
"       (2009 KO30)",44.52242240050982,2009
"       (2009 KT36)",43.42879579978144,2009
"       (2009 KU36)",42.98557609894711,2009
"       (2009 KV36)",42.91822658400807,2009
"       (2009 KW36)",44.98446854615901,2009
"       (2009 KX36)",67.80245331341607,2009
"       (2009 KY36)",51.22332212984412,2009
"       (2009 KZ36)",48.40483669541803,2009
"       (2009 KA37)",53.70519384932281,2009
"       (2009 MA10)",44.38595543181069,2009
"       (2009 MF10)",57.91487697691911,2009
"       (2009 MG10)",47.53689888887991,2009
"       (2009 UF156)",42.68604548169777,2009
"       (2009 YG19)",55.31942747562535,2009
"       (2010 AH2)",40.6156537167553,2010
"       (2010 BK118)",432.6196220188376,2010
"       (2010 CG55)",32.00134175800277,2010
"       (2010 DN93)",55.57637162065627,2010
"       (2010 EB46)",31.42625284606266,2010
"       (2010 EQ65)",60.86373257588125,2010
"       (2010 ER65)",99.93208718572888,2010
"       (2010 EL139)",39.63228215438745,2010
"       (2010 FX86)",47.15567812547577,2010
"       (2010 GW64)",63.33846400095639,2010
"       (2010 GW147)",166.1469431820045,2010
"       (2010 GB174)",363.6596824081408,2010
"       (2010 HG109)",39.83642923612358,2010
"       (2010 HD112)",44.49247744110704,2010
"       (2010 JH124)",69.00691146451199,2010
"       (2010 JJ124)",85.34265999506164,2010
"       (2010 JK124)",39.58858512725112,2010
"       (2010 KZ39)",45.45645503849914,2010
"       (2010 LP68)",36.6682076285695,2010
"       (2010 LQ68)",44.20568855600805,2010
"       (2010 LK109)",45.14043369734432,2010
"       (2010 LB136)",39.47840683544029,2010
"       (2010 MQ116)",41.92560426058529,2010
"       (2010 MR116)",62.54741434878905,2010
"       (2010 OO127)",42.12712331388192,2010
"       (2010 PT66)",62.22812700897614,2010
"       (2010 PU75)",85.31848584016322,2010
"       (2010 PP81)",51.51012425462628,2010
"       (2010 RF43)",49.35909485572141,2010
"       (2010 RM45)",47.46004109650139,2010
"       (2010 RN45)",39.95070081908251,2010
"       (2010 RE64)",65.37259269135426,2010
"       (2010 RF64)",42.80073469839503,2010
"       (2010 RN64)",40.74135786233434,2010
"       (2010 RO64)",46.65376231340512,2010
"       (2010 RD188)",40.26766535519628,2010
"       (2010 RE188)",45.77985368089551,2010
"       (2010 RF188)",46.52755218601055,2010
"       (2010 SB41)",39.37922316281184,2010
"       (2010 SS43)",45.08736302900215,2010
"       (2010 TJ)",62.39493851387507,2010
"       (2010 TY53)",38.81108173705003,2010
"       (2010 TJ182)",39.45909977115542,2010
"       (2010 TL182)",43.59818127634446,2010
"       (2010 TM182)",39.25493625404017,2010
"       (2010 TN182)",39.43469518770602,2010
"       (2010 TP182)",44.86988390490627,2010
"       (2010 TA192)",41.83076565131253,2010
"       (2010 TB192)",54.243794369917,2010
"       (2010 TD192)",42.96082108973812,2010
"       (2010 TE192)",41.08469532009408,2010
"       (2010 TF192)",43.16744456508861,2010
"       (2010 TG192)",43.79644811644425,2010
"       (2010 TK192)",46.17979981692665,2010
"       (2010 VQ11)",44.99778734096945,2010
"       (2010 VR11)",41.30980590420582,2010
"       (2010 VX11)",39.30100106428019,2010
"       (2010 VK201)",43.00516495642384,2010
"       (2010 VL201)",36.29884692497775,2010
"       (2010 VV224)",43.94317813208693,2010
"       (2010 VW224)",43.65276751089351,2010
"       (2010 VX224)",39.59122692234808,2010
"       (2010 WG9)",52.90088300039942,2010
"       (2010 XE91)",62.56198437600248,2010
"       (2011 BR163)",97.9405905799032,2011
"       (2011 BS163)",43.84503548452916,2011
"       (2011 BT163)",53.99906484368285,2011
"       (2011 BU163)",57.78788332878395,2011
"       (2011 BV163)",44.23751214118597,2011
"       (2011 CW119)",53.16470058771974,2011
"       (2011 CX119)",41.92084255904323,2011
"       (2011 CY119)",63.414934274035,2011
"       (2011 FX62)",48.59942992260247,2011
"       (2011 GM89)",52.63840157405343,2011
"       (2011 HO60)",95.88357346975856,2011
"       (2011 HP83)",53.0484447680863,2011
"       (2011 HM102)",30.2187511781958,2011
"       (2011 HZ102)",43.37661282203431,2011
"       (2011 HD103)",44.09782500032436,2011
"       (2011 HE103)",43.9947339428176,2011
"       (2011 HF103)",43.00287495007972,2011
"       (2011 HJ103)",46.58526030839256,2011
"       (2011 HK103)",53.40373507685085,2011
"       (2011 HL103)",42.3446359,2011
"       (2011 JW31)",45.50998700584648,2011
"       (2011 JX31)",45.12472977500597,2011
"       (2011 JY31)",44.17086904605325,2011
"       (2011 JA32)",58.8727232682789,2011
"       (2011 JD32)",50.9276264,2011
"       (2011 KW48)",37.5216191,2011
"       (2011 LZ28)",62.68178367385027,2011
"       (2011 OR17)",256.8830392800113,2011
"       (2011 OA60)",40.95265309564136,2011
"       (2011 OB60)",100.1837479448294,2011
"       (2011 UQ62)",51.94745247318441,2011
"       (2011 UP410)",39.40337589099425,2011
"       (2011 UQ410)",39.20306337263557,2011
"       (2011 UR410)",39.21573422691779,2011
"       (2011 US410)",39.33745616901764,2011
"       (2011 UT410)",39.34095418596538,2011
"       (2011 UU410)",39.08566570021571,2011
"       (2011 UV410)",39.22336276411606,2011
"       (2011 UW410)",39.4189714389797,2011
"       (2011 UX410)",39.23109190695347,2011
"       (2011 UY410)",39.12802950936448,2011
"       (2011 UZ410)",39.35032851140191,2011
"       (2011 UA411)",39.01755380381769,2011
"       (2011 UB411)",39.43001648955079,2011
"       (2011 UC411)",39.06069399244173,2011
"       (2011 UD411)",39.04728273651143,2011
"       (2011 UE411)",47.3379531026884,2011
"       (2011 UF411)",47.47720348704829,2011
"       (2011 UG411)",47.39637434126611,2011
"       (2011 UH411)",45.91873498030655,2011
"       (2011 UJ411)",42.07645577637121,2011
"       (2011 UK411)",42.10226885534656,2011
"       (2011 UL411)",42.02179613956963,2011
"       (2011 UM411)",42.05048878932633,2011
"       (2011 UN411)",42.113527444339,2011
"       (2011 UO411)",42.05623295984596,2011
"       (2011 UP411)",75.09036759886224,2011
"       (2011 UQ411)",62.2209712947314,2011
"       (2011 UR411)",61.42067252641856,2011
"       (2011 US411)",61.94484941751419,2011
"       (2011 UT411)",55.3825892280416,2011
"       (2011 UU411)",43.73103793454861,2011
"       (2011 UV411)",43.15899312287621,2011
"       (2011 UW411)",43.62412571147397,2011
"       (2011 UX411)",42.23952327062042,2011
"       (2011 UY411)",44.01030086635298,2011
"       (2011 UZ411)",45.32226550631061,2011
"       (2011 UA412)",46.00163885749645,2011
"       (2011 UB412)",43.32471111279359,2011
"       (2011 UC412)",43.19669709365191,2011
"       (2011 UD412)",45.19581343555226,2011
"       (2011 UE412)",43.32952947968638,2011
"       (2011 UF412)",44.85796080207824,2011
"       (2011 UG412)",46.22105376073346,2011
"       (2011 UH412)",42.40649017587236,2011
"       (2011 UJ412)",41.86843642308497,2011
"       (2011 UK412)",40.57211144556387,2011
"       (2011 UL412)",42.8410311623234,2011
"       (2011 UM412)",45.16304499876069,2011
"       (2011 UN412)",38.80813194582228,2011
"       (2011 UO412)",37.89546089575254,2011
"       (2011 UP412)",55.97071133254154,2011
"       (2011 UQ412)",66.76132495569621,2011
"       (2011 UR412)",49.77859397771838,2011
"       (2011 US412)",47.63182911560521,2011
"       (2011 UT412)",47.85098631321494,2011
"       (2011 UU412)",39.30882343340488,2011
"       (2011 UV412)",49.00092988397159,2011
"       (2011 UW412)",77.50101151506323,2011
"       (2011 UX412)",44.43192540042777,2011
"       (2011 UY412)",43.0576589,2011
"       (2011 UZ412)",36.26474293235977,2011
"       (2011 UA413)",36.35761328046856,2011
"       (2011 UH413)",38.16479556476171,2011
"       (2011 UJ413)",73.27357854068299,2011
"       (2011 UK413)",41.42306802690064,2011
"       (2011 VJ24)",39.61458573635573,2011
"       (2011 WS41)",38.3129221300838,2011
"       (2011 WJ157)",99.04137248468156,2011
"       (2011 XJ4)",45.93404241016173,2011
"       (2011 YN79)",73.9266140753744,2011
"       (2012 BV154)",47.16392319027353,2012
"       (2012 BW154)",48.43013483657278,2012
"       (2012 BX154)",74.01292818703583,2012
"       (2012 BY154)",42.56182863738695,2012
"       (2012 BZ154)",76.96582789221347,2012
"       (2012 BA155)",55.42535915379678,2012
"       (2012 CS57)",43.41964283616606,2012
"       (2012 DR30)",1595.54509968327,2012
"       (2012 DW98)",41.38308968488401,2012
"       (2012 DX98)",48.42468229089661,2012
"       (2012 DY98)",71.30312516723291,2012
"       (2012 DZ98)",43.03181510608999,2012
"       (2012 DA99)",43.15128396478951,2012
"       (2012 DB99)",39.68248676753836,2012
"       (2012 EE18)",69.48930667212221,2012
"       (2012 FH84)",56.02439087360716,2012
"       (2012 FK84)",46.91743364902627,2012
"       (2012 FL84)",106.335487635417,2012
"       (2012 FN84)",52.02961625919893,2012
"       (2012 GU11)",183.9279292765539,2012
"       (2012 GX17)",37.65058209011892,2012
"       (2012 HD2)",62.11036944914457,2012
"       (2012 HG84)",43.33977666111889,2012
"       (2012 HZ84)",46.27491594951173,2012
"       (2012 HE85)",44.76092098550472,2012
"       (2012 HK85)",58.31481174253098,2012
"       (2012 HL85)",40.8006130668776,2012
"       (2012 JH67)",48.16809964984711,2012
"       (2012 KU50)",41.38117504387373,2012
"       (2012 KA51)",224.4523523582693,2012
"       (2012 KW51)",48.1200561515629,2012
"       (2012 OL6)",53.70215754036391,2012
"       (2012 SB67)",46.8448561609478,2012
"       (2012 TL139)",30.25027902042697,2012
"       (2012 TC324)",42.05184868583807,2012
"       (2012 TD324)",39.24964457631156,2012
"       (2012 TE324)",45.88519458890473,2012
"       (2012 TF324)",43.15280591003839,2012
"       (2012 UG177)",39.10949039141171,2012
"       (2012 UH177)",39.24739932629377,2012
"       (2012 UJ177)",54.85774286800135,2012
"       (2012 UK177)",91.31740357010611,2012
"       (2012 UL177)",40.47559967625538,2012
"       (2012 UM177)",43.34307369288401,2012
"       (2012 UN177)",42.95388780172459,2012
"       (2012 UO177)",41.38051589933185,2012
"       (2012 UP177)",42.62437494934464,2012
"       (2012 UQ177)",51.64884453376011,2012
"       (2012 UR177)",73.12084190111307,2012
"       (2012 US177)",55.72250460026335,2012
"       (2012 UT177)",47.27931369487379,2012
"       (2012 UU177)",43.79044599752239,2012
"       (2012 UB178)",42.50963095865551,2012
"       (2012 UC178)",42.04474395676817,2012
"       (2012 UD178)",54.90471670484158,2012
"       (2012 UE178)",43.57806838115442,2012
"       (2012 VP113)",255.7561734448861,2012
"       (2012 VR113)",47.4450784995514,2012
"       (2012 VS113)",54.7359261404775,2012
"       (2012 XR157)",47.66617365002273,2012
"       (2012 YO9)",43.44480259245152,2012
"       (2013 AZ60)",562.4531982313739,2013
"       (2013 AP183)",57.83136660042402,2013
"       (2013 AQ183)",46.60119255193879,2013
"       (2013 AR183)",71.68336672170982,2013
"       (2013 AS183)",61.33034844089648,2013
"       (2013 AT183)",61.83286926982266,2013
"       (2013 BN27)",66.39223801117637,2013
"       (2013 BL76)",1080.067010736752,2013
"       (2013 BK78)",38.58070822307066,2013
"       (2013 BN82)",43.69078393241588,2013
"       (2013 CD223)",39.48940062312143,2013
"       (2013 EC138)",47.53569057091831,2013
"       (2013 EM149)",45.61883495937691,2013
"       (2013 EH154)",32.05652122584512,2013
"       (2013 EJ154)",44.24913868242802,2013
"       (2013 FY27)",58.93665517303043,2013
"       (2013 FZ27)",48.34075269505317,2013
"       (2013 FA28)",44.50411672907768,2013
"       (2013 FB28)",46.10424815212382,2013
"       (2013 FD28)",39.9209093802772,2013
"       (2013 FG28)",54.92001869437997,2013
"       (2013 FH28)",43.55762649561063,2013
"       (2013 FJ28)",35.39826731758014,2013
"       (2013 FN28)",35.79023622150079,2013
"       (2013 FO28)",41.50179572093776,2013
"       (2013 FQ28)",63.17023319972682,2013
"       (2013 FR28)",44.06362407394067,2013
"       (2013 FS28)",196.6993408179359,2013
"       (2013 FT28)",312.2784589949932,2013
"       (2013 GO136)",39.04525807333977,2013
"       (2013 GP136)",154.2678829950877,2013
"       (2013 GQ136)",49.042445087986,2013
"       (2013 GR136)",43.99952515374832,2013
"       (2013 GS136)",56.34588494006849,2013
"       (2013 GT136)",42.62042300886355,2013
"       (2013 GU136)",44.51988147603468,2013
"       (2013 GV136)",41.3973891058337,2013
"       (2013 GW136)",48.28912208839931,2013
"       (2013 GX136)",48.50778985934839,2013
"       (2013 GY136)",56.26114723086854,2013
"       (2013 GZ136)",88.54958493437987,2013
"       (2013 GA137)",42.51362544699467,2013
"       (2013 GC137)",43.54344331035928,2013
"       (2013 GD137)",39.68763129505107,2013
"       (2013 GE137)",39.67974558881369,2013
"       (2013 GF137)",39.84542575859597,2013
"       (2013 GG137)",39.65980822071841,2013
"       (2013 GH137)",39.79432434847978,2013
"       (2013 GJ137)",39.8125016282636,2013
"       (2013 GK137)",39.38938930992144,2013
"       (2013 GL137)",39.58108123576802,2013
"       (2013 GM137)",44.42240259781787,2013
"       (2013 GN137)",44.44158104124199,2013
"       (2013 GO137)",41.68733141661608,2013
"       (2013 GP137)",44.03057869776424,2013
"       (2013 GQ137)",46.06008444634771,2013
"       (2013 GR137)",42.94937628730843,2013
"       (2013 GS137)",44.23408586232662,2013
"       (2013 GT137)",44.93830235341694,2013
"       (2013 GU137)",45.20040865385517,2013
"       (2013 GV137)",44.09780022944051,2013
"       (2013 GW137)",43.19935470269033,2013
"       (2013 GX137)",43.61956249784977,2013
"       (2013 GY137)",45.25639246238585,2013
"       (2013 GZ137)",41.73328127357046,2013
"       (2013 GA138)",44.14135572795655,2013
"       (2013 GB138)",43.27639209205912,2013
"       (2013 GC138)",43.20239854001376,2013
"       (2013 GD138)",44.30331257695171,2013
"       (2013 GE138)",44.47973239486489,2013
"       (2013 GF138)",44.37189063682129,2013
"       (2013 GG138)",47.7877080441864,2013
"       (2013 GJ138)",126.2002341807233,2013
"       (2013 HR156)",46.12402202045255,2013
"       (2013 HS156)",46.0786561172119,2013
"       (2013 HT156)",44.34728479681088,2013
"       (2013 HU156)",39.80112279666579,2013
"       (2013 HV156)",47.65265556700213,2013
"       (2013 HW156)",39.92852178341102,2013
"       (2013 HY156)",41.18818197247667,2013
"       (2013 HZ156)",41.2645187589716,2013
"       (2013 JU63)",49.45536472463476,2013
"       (2013 JV63)",47.07736123448286,2013
"       (2013 JW63)",46.41615425430388,2013
"       (2013 JD64)",73.04606707324471,2013
"       (2013 JE64)",48.26809218705701,2013
"       (2013 JF64)",56.19835316252302,2013
"       (2013 JG64)",41.96797483200329,2013
"       (2013 JH64)",59.77791081086057,2013
"       (2013 JJ64)",48.11802458363121,2013
"       (2013 JK64)",55.96233386279658,2013
"       (2013 JL64)",57.35304228439787,2013
"       (2013 JM64)",42.65812662739091,2013
"       (2013 JN64)",53.60956402866802,2013
"       (2013 JO64)",148.7205614126794,2013
"       (2013 JP64)",58.04448942359993,2013
"       (2013 JQ64)",49.32473971502598,2013
"       (2013 JR64)",78.94136689265524,2013
"       (2013 JS64)",42.83337996283466,2013
"       (2013 JT64)",42.41074630000001,2013
"       (2013 JU64)",40.45674246070669,2013
"       (2013 JV64)",73.43451949022288,2013
"       (2013 JY64)",43.11261767780079,2013
"       (2013 JZ64)",39.77507245969338,2013
"       (2013 JA65)",39.83755757106152,2013
"       (2013 JB65)",39.71948016100581,2013
"       (2013 JC65)",39.75003278941867,2013
"       (2013 JD65)",39.66046946962926,2013
"       (2013 JE65)",39.69838054107663,2013
"       (2013 JF65)",39.71594314462206,2013
"       (2013 JG65)",39.70763888160875,2013
"       (2013 JH65)",39.58215082338704,2013
"       (2013 JJ65)",39.60656314408283,2013
"       (2013 JK65)",39.74645045036954,2013
"       (2013 JL65)",39.59549554445867,2013
"       (2013 JM65)",47.06919998186902,2013
"       (2013 JN65)",40.94134949723821,2013
"       (2013 JO65)",42.72989472716225,2013
"       (2013 JP65)",41.56953451801954,2013
"       (2013 JQ65)",44.60393312501546,2013
"       (2013 JR65)",46.57903401264568,2013
"       (2013 JS65)",40.84810569546016,2013
"       (2013 JT65)",46.9867912324311,2013
"       (2013 JV65)",43.0026061026007,2013
"       (2013 JW65)",48.20411151846254,2013
"       (2013 KY18)",30.30272005265113,2013
"       (2013 KZ18)",34.00627521058502,2013
"       (2013 LD16)",79.49461847132683,2013
"       (2013 LU35)",43.52215103361905,2013
"       (2013 LY35)",42.94923012559372,2013
"       (2013 MY11)",52.16769424166203,2013
"       (2013 MA12)",41.50386704614744,2013
"       (2013 NK24)",41.70797354952987,2013
"       (2013 NL24)",39.67863534407059,2013
"       (2013 NM24)",44.94744621345265,2013
"       (2013 OR11)",78.66558905372382,2013
"       (2013 PU74)",33.74819788550277,2013
"       (2013 PV74)",49.95716993226706,2013
"       (2013 PW74)",38.01896764481878,2013
"       (2013 PX74)",39.50559408333443,2013
"       (2013 QO95)",39.79753936505902,2013
"       (2013 QP95)",40.46572508858938,2013
"       (2013 QQ95)",65.5424265234855,2013
"       (2013 RB98)",42.04821476069006,2013
"       (2013 RD98)",39.3106092613505,2013
"       (2013 RF98)",349.2334638942423,2013
"       (2013 RO98)",63.0340452973843,2013
